employee_id,fullname,nip,years_of_service_months,company,area,position,department,division,directorate,grade,education,major,pauli,faxtor,disc,disc_word,mbti,iq,gtq,tiki
EMP101684,Bella Utama Ramadhan,632379.0,98,PT Lumo Cosmetics Asia,Distribution,Brand Executive,Finance,Product Dev,Technology,IV,SMA,Design,63.0,86.0,IC,influencer-conscientious,ENTP,90.0,27.0,1
EMP101685,Zahra Saputra,433954.0,71,PT Mandala Distribution Center,HQ,Finance Officer,Marketing,Talent Management,HR & Corp Affairs,V,S1,Design,56.0,61.0,DC,dominant-conscientious,ESFP,109.51351351351352,27.464839094159714,2
EMP101686,Prasetyo Suharto,396418.0,56,PT Lumo Cosmetics Asia,Plant,Brand Executive,HR,Product Dev,Commercial,V,SMA,Design,92.0,23.0,SI,steadiness-influencer,ENFP,132.0,38.0,1
EMP101687,Rizka Wijaya Gunawan,547515.0,68,PT VASKA Wellness,Distribution,Sales Supervisor,Marketing,Talent Management,HR & Corp Affairs,IV,S2,Statistics,65.0,77.0,SI,steadiness-influencer,ENTP,109.51351351351352,27.464839094159714,4
EMP101688,Intan Santoso,376264.0,67,PT Mandala Distribution Center,Distribution,Brand Executive,Operations,Talent Management,Technology,V,S2,Engineering,69.0,75.0,SC,steadiness-conscientious,INFP,121.0,19.0,5
EMP101689,Rendra Yudhistira Suharto,745487.0,79,PT Aurora Beauty Indonesia,HQ,Supply Planner,IT,Sales,HR & Corp Affairs,IV,S1,Economics,46.0,42.0,SC,steadiness-conscientious,INTP,93.0,27.0,7
EMP101690,Utami Gunawan,742585.0,27,PT Mandala Distribution Center,HQ,HRBP,IT,Operations,Commercial,III,D3,Design,42.0,41.0,SD,steadiness-dominant,ENTP,95.0,24.0,8
EMP101691,Nabila Siregar,707188.0,55,PT VASKA Wellness,Plant,Data Analyst,Marketing,Product Dev,Technology,V,S2,Engineering,70.0,69.0,SI,steadiness-influencer,ISTJ,109.51351351351352,27.464839094159714,9
EMP101692,Cahyo Aji Sinaga,647566.0,35,PT Aurora Beauty Indonesia,Plant,Sales Supervisor,Finance,Digital Marketing,Commercial,III,SMA,Statistics,58.0,53.0,SI,steadiness-influencer,INFP,92.0,32.0,4
EMP101693,Hadi Kurniawan,142680.0,59,PT Aurora Beauty Indonesia,Store,Brand Executive,Operations,Sales,Commercial,IV,SMA,Psychology,68.0,87.0,IC,influencer-conscientious,ENTP,140.0,33.0,5
EMP101694,Intan Kusuma Wijaya,788180.0,41,PT Lumo Cosmetics Asia,Plant,Supply Planner,IT,Sales,Technology,IV,D3,Psychology,35.0,79.0,ID,influencer-dominant,INTP,104.0,25.0,9
EMP101695,Rama Nabila Ridwan,860664.0,65,PT Lumo Cosmetics Asia,Plant,Finance Officer,HR,Sales,HR & Corp Affairs,IV,S2,Business,26.0,49.0,CS,conscientious-steadiness,ESFP,95.0,25.0,5
EMP101696,Budi Lestari,804911.0,43,PT Lumo Cosmetics Asia,HQ,Finance Officer,IT,Talent Management,Technology,IV,S1,Economics,71.0,55.0,SC,steadiness-conscientious,ENFP,110.0,22.0,10
EMP101697,Nadia Pamungkas,484105.0,52,PT Lumo Cosmetics Asia,Store,Data Analyst,Finance,Operations,Technology,V,S1,Statistics,67.0,28.0,CD,conscientious-dominant,ENTP,97.0,38.0,7
EMP101698,Adit Yudhistira Pratama,586471.0,56,PT VASKA Wellness,Store,HRBP,Finance,Digital Marketing,Technology,IV,D3,Statistics,65.0,90.0,SI,steadiness-influencer,INTJ,109.51351351351352,28.0,8
EMP101699,Zaki Baskara Rahmawati,732800.0,34,PT VASKA Wellness,Distribution,HRBP,Operations,Operations,Commercial,IV,S1,Engineering,95.0,64.0,SC,steadiness-conscientious,ENFJ,80.0,27.0,3
EMP101700,Nabila Indrawan,139865.0,101,PT VASKA Wellness,HQ,Sales Supervisor,Operations,Operations,HR & Corp Affairs,V,SMA,Engineering,88.0,94.0,DC,dominant-conscientious,ESTP,109.51351351351352,41.0,8
EMP101701,Mahendra Saputra Herlambang,906745.0,133,PT Lumo Cosmetics Asia,Distribution,Brand Executive,IT,Operations,Commercial,IV,S2,Statistics,85.0,88.0,CS,conscientious-steadiness,ENTP,125.0,27.0,2
EMP101702,Fitri Mahardika Gunawan,344484.0,23,PT Lumo Cosmetics Asia,Plant,Brand Executive,Finance,Digital Marketing,Technology,V,S1,Psychology,74.0,41.0,CS,conscientious-steadiness,INFP,108.0,34.0,2
EMP101703,Ayunda Hasibuan,546679.0,1,PT Lumo Cosmetics Asia,Distribution,HRBP,Operations,Digital Marketing,Technology,V,D3,Design,21.0,64.0,SI,steadiness-influencer,ISTJ,112.0,22.0,7
EMP101704,Novi Ramadhan,814933.0,17,PT Aurora Beauty Indonesia,Plant,HRBP,IT,Digital Marketing,Commercial,V,D3,Statistics,27.0,70.0,DS,dominant-steadiness,Unknown,103.0,27.0,9
EMP101705,Lestari Purnama,129606.0,64,PT Aurora Beauty Indonesia,Plant,HRBP,HR,Talent Management,HR & Corp Affairs,III,D3,Business,27.0,68.0,CD,conscientious-dominant,INFP,83.0,13.0,5
EMP101706,Lestari Utama Santoso,701908.0,56,PT Mandala Distribution Center,Store,Sales Supervisor,Marketing,Product Dev,Technology,IV,S1,Economics,70.0,63.0,DI,dominant-influencer,ESTP,109.51351351351352,27.464839094159714,6
EMP101707,Hana Maulida,926498.0,55,PT Lumo Cosmetics Asia,Store,Data Analyst,R&D,Product Dev,HR & Corp Affairs,V,S2,Psychology,27.0,66.0,CI,conscientious-influencer,INFJ,136.0,32.0,7
EMP101708,Rani Anugrah Maulana,507472.0,6,PT Mandala Distribution Center,HQ,Sales Supervisor,Finance,Talent Management,Commercial,IV,D3,Engineering,76.0,97.0,CI,conscientious-influencer,INFP,106.0,32.0,8
EMP101709,Dinda Ginting,866038.0,25,PT Lumo Cosmetics Asia,HQ,Data Analyst,HR,Sales,HR & Corp Affairs,V,D3,Economics,78.0,80.0,SI,steadiness-influencer,INTJ,140.0,33.0,8
EMP101710,Arif Anggara,860491.0,128,PT Lumo Cosmetics Asia,Distribution,Sales Supervisor,HR,Sales,Technology,III,SMA,Engineering,90.0,75.0,CS,conscientious-steadiness,ENFJ,99.0,25.0,10
EMP101711,Lestari Saputra Gunawan,445834.0,51,PT Aurora Beauty Indonesia,Distribution,Finance Officer,R&D,Operations,HR & Corp Affairs,IV,SMA,Statistics,94.0,32.0,IC,influencer-conscientious,Unknown,104.0,30.0,8
EMP101712,Luthfi Nugroho,516552.0,42,PT VASKA Wellness,Plant,Data Analyst,Finance,Digital Marketing,Technology,III,S2,Business,82.0,25.0,ID,influencer-dominant,INFP,138.0,25.0,6
EMP101713,Nabila Yudhistira Kusuma,171241.0,69,PT VASKA Wellness,Plant,HRBP,Operations,Operations,Commercial,III,SMA,Design,37.0,55.0,IS,influencer-steadiness,Unknown,94.0,30.0,5
EMP101714,Bella Setiawan,577380.0,52,PT Aurora Beauty Indonesia,Store,Sales Supervisor,R&D,Talent Management,Technology,IV,S1,Business,52.0,97.0,IS,influencer-steadiness,INFP,120.0,23.0,3
EMP101715,Ayunda Rahmawati,182952.0,61,PT Mandala Distribution Center,Distribution,HRBP,Marketing,Sales,Commercial,IV,S2,Business,25.0,58.0,CI,conscientious-influencer,ENFJ,109.51351351351352,27.464839094159714,10
EMP101716,Kartika Handayani,223879.0,126,PT Aurora Beauty Indonesia,HQ,Brand Executive,Operations,Product Dev,Technology,III,S1,Economics,38.0,53.0,DS,dominant-steadiness,ISTJ,137.0,17.0,7
EMP101717,Fitri Zulfikar,971588.0,28,PT Mandala Distribution Center,HQ,Data Analyst,Finance,Operations,HR & Corp Affairs,IV,S2,Business,78.0,26.0,CS,conscientious-steadiness,ESFP,139.0,32.0,5
EMP101718,Intan Kurniawan,726281.0,28,PT Lumo Cosmetics Asia,Store,HRBP,IT,Digital Marketing,HR & Corp Affairs,IV,S1,Business,39.0,88.0,CS,conscientious-steadiness,ENFP,91.0,25.0,2
EMP101719,Hadi Yudhistira Yulianto,592707.0,61,PT Lumo Cosmetics Asia,Plant,HRBP,R&D,Digital Marketing,HR & Corp Affairs,IV,SMA,Design,57.0,31.0,DC,dominant-conscientious,ENTJ,109.51351351351352,32.0,3
EMP101720,Teguh Dharma Wijaya,407736.0,48,PT Lumo Cosmetics Asia,HQ,Data Analyst,Operations,Product Dev,HR & Corp Affairs,V,S2,Engineering,53.0,88.0,CI,conscientious-influencer,ESFP,117.0,16.0,10
EMP101721,Julia Halim Suharto,206412.0,35,PT Aurora Beauty Indonesia,Distribution,Supply Planner,IT,Operations,Commercial,IV,D3,Statistics,44.0,29.0,IC,influencer-conscientious,ISTJ,113.0,20.0,10
EMP101722,Dian Indrawan,676282.0,46,PT VASKA Wellness,Distribution,Finance Officer,IT,Operations,Commercial,IV,SMA,Design,45.0,23.0,CI,conscientious-influencer,ESFJ,92.0,31.0,2
EMP101723,Satya Rohman,356520.0,39,PT VASKA Wellness,Plant,Brand Executive,R&D,Sales,Commercial,III,S1,Engineering,28.0,73.0,IC,influencer-conscientious,INTP,138.0,27.0,7
EMP101724,Dwi Tri Subekti,178443.0,2,PT VASKA Wellness,Store,Data Analyst,Operations,Operations,Technology,V,D3,Business,75.0,51.0,CI,conscientious-influencer,ESTJ,82.0,12.0,9
EMP101725,Bayu Ganesha Ananda,664507.0,29,PT Aurora Beauty Indonesia,HQ,Finance Officer,IT,Digital Marketing,HR & Corp Affairs,IV,SMA,Business,50.0,60.0,CS,conscientious-steadiness,INFJ,103.0,30.0,9
EMP101726,Dimas Anggara,201608.0,80,PT Aurora Beauty Indonesia,Plant,HRBP,IT,Product Dev,Commercial,III,S1,Psychology,55.0,93.0,SD,steadiness-dominant,ENFJ,120.0,30.0,4
EMP101727,Rendra Kusuma Subekti,833861.0,26,PT Aurora Beauty Indonesia,Distribution,HRBP,Marketing,Sales,Technology,III,S1,Design,77.0,22.0,IC,influencer-conscientious,ISFJ,109.51351351351352,27.464839094159714,5
EMP101728,Hana Ganesha Pradana,189452.0,56,PT Aurora Beauty Indonesia,HQ,Brand Executive,Finance,Talent Management,Technology,III,D3,Psychology,38.0,74.0,DI,dominant-influencer,ISFJ,109.51351351351352,20.0,8
EMP101729,Oktavia Wijaya,156965.0,32,PT VASKA Wellness,Plant,Sales Supervisor,R&D,Sales,Technology,IV,SMA,Engineering,26.0,93.0,CI,conscientious-influencer,ISFP,116.0,19.0,6
EMP101730,Indra Salsabila,817484.0,38,PT VASKA Wellness,Store,Supply Planner,IT,Operations,Commercial,IV,SMA,Business,23.0,29.0,CI,conscientious-influencer,ISFP,115.0,27.0,5
EMP101731,Fajar Rohman,634007.0,85,PT VASKA Wellness,Distribution,Finance Officer,HR,Talent Management,Commercial,V,SMA,Statistics,45.0,67.0,DI,dominant-influencer,ISFP,123.0,21.0,5
EMP101732,Oka Siregar,619282.0,47,PT Mandala Distribution Center,HQ,Sales Supervisor,Operations,Talent Management,HR & Corp Affairs,IV,S2,Engineering,55.0,46.0,DI,dominant-influencer,Unknown,89.0,20.0,8
EMP101733,Galih Yudhistira Situmorang,671861.0,23,PT Lumo Cosmetics Asia,Store,Finance Officer,Marketing,Digital Marketing,HR & Corp Affairs,IV,D3,Psychology,64.0,77.0,SC,steadiness-conscientious,ISTJ,109.51351351351352,27.464839094159714,2
EMP101734,Utami Adi Setiawan,294478.0,62,PT Aurora Beauty Indonesia,HQ,Sales Supervisor,Finance,Talent Management,HR & Corp Affairs,IV,D3,Statistics,48.0,57.0,SD,steadiness-dominant,INTJ,101.0,25.0,6
EMP101735,Citra Fadillah Saputra,697039.0,66,PT VASKA Wellness,HQ,Supply Planner,Marketing,Sales,HR & Corp Affairs,V,D3,Engineering,58.0,33.0,SC,steadiness-conscientious,Unknown,109.51351351351352,27.464839094159714,8
EMP101736,Novi Lestari Pamungkas,462905.0,73,PT Mandala Distribution Center,HQ,HRBP,R&D,Sales,Technology,IV,D3,Business,59.0,60.0,IC,influencer-conscientious,ESFJ,109.51351351351352,29.0,10
EMP101737,Oktavia Halim Lestari,321101.0,48,PT Lumo Cosmetics Asia,HQ,Brand Executive,HR,Sales,HR & Corp Affairs,IV,SMA,Design,53.0,88.0,IC,influencer-conscientious,ENFJ,88.0,24.0,4
EMP101738,Anisa Kusuma Hidayat,916519.0,61,PT Lumo Cosmetics Asia,Plant,Data Analyst,HR,Talent Management,HR & Corp Affairs,III,S2,Engineering,46.0,90.0,CD,conscientious-dominant,ENTP,109.51351351351352,39.0,7
EMP101739,Wulan Rahmawati,300794.0,61,PT Aurora Beauty Indonesia,Store,Brand Executive,IT,Sales,Commercial,IV,S2,Business,80.0,89.0,IS,influencer-steadiness,INFJ,88.0,34.0,8
EMP101740,Hadi Setiawan,853760.0,56,PT Lumo Cosmetics Asia,Store,Sales Supervisor,Finance,Product Dev,Commercial,IV,SMA,Statistics,65.0,95.0,CD,conscientious-dominant,ISTP,128.0,28.0,1
EMP101741,Satya Indrawan,764453.0,113,PT VASKA Wellness,HQ,HRBP,Operations,Talent Management,Technology,IV,S1,Engineering,91.0,52.0,SD,steadiness-dominant,ESTJ,109.51351351351352,24.0,5
EMP101742,Arif Ridwan,765830.0,43,PT Aurora Beauty Indonesia,Distribution,Data Analyst,R&D,Sales,HR & Corp Affairs,III,D3,Psychology,30.0,65.0,CI,conscientious-influencer,INTP,132.0,10.0,2
EMP101743,Iman Setiawan,539698.0,12,PT Lumo Cosmetics Asia,Plant,Data Analyst,Finance,Talent Management,Commercial,IV,S1,Economics,35.0,54.0,SC,steadiness-conscientious,INTP,93.0,27.0,6
EMP101744,Putri Saputra Saputra,721837.0,48,PT Lumo Cosmetics Asia,Plant,Data Analyst,R&D,Operations,Commercial,III,S2,Business,36.0,73.0,DS,dominant-steadiness,ENFP,115.0,25.0,4
EMP101745,Utami Pramudita Kurniawan,907564.0,66,PT Mandala Distribution Center,Store,Data Analyst,IT,Operations,Technology,IV,SMA,Economics,67.0,29.0,DC,dominant-conscientious,ESFP,118.0,34.0,6
EMP101746,Rani Tri Kusuma,627672.0,44,PT VASKA Wellness,Distribution,Data Analyst,Finance,Talent Management,HR & Corp Affairs,IV,S1,Statistics,71.0,37.0,IS,influencer-steadiness,ESTJ,118.0,27.0,6
EMP101747,Bayu Erlangga Permadi,933348.0,39,PT Mandala Distribution Center,Distribution,Finance Officer,R&D,Digital Marketing,Technology,IV,D3,Psychology,65.0,74.0,CD,conscientious-dominant,ISTJ,109.51351351351352,33.0,1
EMP101748,Wulan Rohman,149449.0,58,PT Mandala Distribution Center,Distribution,Finance Officer,Finance,Talent Management,Commercial,III,SMA,Economics,73.0,70.0,IC,influencer-conscientious,ENFJ,133.0,34.0,2
EMP101749,Novi Adi Subekti,827493.0,22,PT Aurora Beauty Indonesia,Store,HRBP,IT,Talent Management,HR & Corp Affairs,III,D3,Design,65.0,52.0,SI,steadiness-influencer,ISTJ,85.0,18.0,4
EMP101750,Oktavia Ridwan,163771.0,86,PT Aurora Beauty Indonesia,Store,HRBP,Marketing,Digital Marketing,HR & Corp Affairs,IV,S2,Design,32.0,37.0,IS,influencer-steadiness,ENFJ,109.51351351351352,27.464839094159714,5
EMP101751,Ayu Salsabila,431926.0,43,PT Mandala Distribution Center,HQ,HRBP,R&D,Operations,HR & Corp Affairs,IV,S1,Business,38.0,52.0,IC,influencer-conscientious,ESFJ,109.51351351351352,24.0,4
EMP101752,Julia Dharma Situmorang,439990.0,72,PT VASKA Wellness,Store,Brand Executive,Finance,Sales,Commercial,V,SMA,Business,26.0,20.0,CI,conscientious-influencer,ISFP,132.0,34.0,2
EMP101753,Adi Tamba,943954.0,116,PT Mandala Distribution Center,Distribution,Brand Executive,Marketing,Sales,HR & Corp Affairs,IV,D3,Engineering,74.0,56.0,CS,conscientious-steadiness,INFP,109.51351351351352,27.464839094159714,10
EMP101754,Luthfi Mahendra,378778.0,39,PT Aurora Beauty Indonesia,HQ,Sales Supervisor,Operations,Digital Marketing,Technology,V,S2,Design,50.0,62.0,SI,steadiness-influencer,ISFJ,114.0,31.0,9
EMP101755,Rafa Utami,754502.0,10,PT Aurora Beauty Indonesia,Plant,Data Analyst,Operations,Operations,Technology,IV,D3,Psychology,43.0,71.0,DI,dominant-influencer,ESFJ,110.0,26.0,8
EMP101756,Rendra Hasibuan,512859.0,48,PT Lumo Cosmetics Asia,HQ,Data Analyst,Operations,Product Dev,Commercial,III,S1,Engineering,83.0,83.0,CD,conscientious-dominant,ISTJ,132.0,17.0,6
EMP101757,Rifqi Mahendra,500269.0,67,PT Aurora Beauty Indonesia,Plant,Finance Officer,R&D,Talent Management,Technology,V,SMA,Psychology,77.0,28.0,SC,steadiness-conscientious,ENTJ,89.0,20.0,3
EMP101758,Indra Kusuma,145024.0,40,PT Aurora Beauty Indonesia,Plant,Data Analyst,Finance,Operations,HR & Corp Affairs,IV,SMA,Psychology,79.0,78.0,CD,conscientious-dominant,INFJ,106.0,28.0,3
EMP101759,Gita Mahardika Permadi,389839.0,32,PT Lumo Cosmetics Asia,Distribution,Finance Officer,Operations,Sales,Technology,IV,S1,Business,84.0,59.0,CS,conscientious-steadiness,ESTP,109.51351351351352,23.0,6
EMP101760,Budi Putra,880327.0,40,PT Lumo Cosmetics Asia,HQ,HRBP,HR,Operations,Technology,III,S2,Engineering,96.0,48.0,CI,conscientious-influencer,ISFJ,95.0,25.0,10
EMP101761,Yoga Hidayat,695775.0,57,PT VASKA Wellness,Plant,Brand Executive,Operations,Product Dev,HR & Corp Affairs,III,S2,Business,53.0,48.0,CD,conscientious-dominant,ENTP,111.0,28.0,6
EMP101762,Fajar Saputra,507860.0,35,PT VASKA Wellness,Plant,Brand Executive,Finance,Product Dev,HR & Corp Affairs,IV,S2,Engineering,71.0,73.0,DS,dominant-steadiness,INTJ,129.0,28.0,9
EMP101763,Dewi Tri Halim,178892.0,43,PT Aurora Beauty Indonesia,HQ,Sales Supervisor,Finance,Operations,Technology,V,D3,Business,40.0,43.0,DS,dominant-steadiness,ISFP,92.0,25.0,4
EMP101764,Luthfi Jatmiko Firmansyah,838276.0,20,PT VASKA Wellness,Plant,Finance Officer,R&D,Product Dev,Commercial,III,S2,Economics,58.0,69.0,CS,conscientious-steadiness,ISTP,133.0,34.0,10
EMP101765,Utami Erlangga Herlambang,264710.0,56,PT Mandala Distribution Center,HQ,Supply Planner,Marketing,Digital Marketing,Commercial,V,S1,Economics,37.0,79.0,SD,steadiness-dominant,ENTP,109.51351351351352,27.464839094159714,6
EMP101766,Kartika Aji Pradana,465967.0,41,PT Mandala Distribution Center,HQ,Sales Supervisor,IT,Sales,HR & Corp Affairs,IV,D3,Economics,31.0,28.0,CS,conscientious-steadiness,INFP,88.0,11.0,2
EMP101767,Nadia Maulida,898578.0,36,PT Mandala Distribution Center,Store,Finance Officer,Operations,Digital Marketing,Commercial,III,S2,Economics,52.0,34.0,DI,dominant-influencer,INFJ,98.0,21.0,6
EMP101768,Satya Yudhistira Saputra,876951.0,79,PT Mandala Distribution Center,Plant,Finance Officer,R&D,Digital Marketing,HR & Corp Affairs,IV,S2,Design,55.0,31.0,CI,conscientious-influencer,Unknown,87.0,24.0,10
EMP101769,Ayunda Saputra Rohman,766209.0,44,PT Mandala Distribution Center,HQ,Supply Planner,Marketing,Product Dev,HR & Corp Affairs,III,SMA,Economics,92.0,85.0,CI,conscientious-influencer,ESFJ,109.51351351351352,27.464839094159714,3
EMP101770,Zaki Qolbi Gunawan,738085.0,19,PT Lumo Cosmetics Asia,Distribution,Finance Officer,Marketing,Product Dev,Technology,III,S1,Statistics,91.0,56.0,DI,dominant-influencer,INTP,109.51351351351352,27.464839094159714,4
EMP101771,Zahra Dharma Firmansyah,917919.0,37,PT VASKA Wellness,Distribution,HRBP,Finance,Sales,Commercial,IV,S2,Business,86.0,73.0,ID,influencer-dominant,INTP,111.0,23.0,3
EMP101772,Tania Rachman Lestari,116115.0,75,PT Mandala Distribution Center,HQ,Supply Planner,Marketing,Sales,HR & Corp Affairs,V,S1,Business,41.0,22.0,DS,dominant-steadiness,ENTJ,109.51351351351352,27.464839094159714,8
EMP101773,Lestari Lestari Salsabila,612324.0,68,PT Lumo Cosmetics Asia,Plant,HRBP,Marketing,Talent Management,Technology,V,SMA,Engineering,84.0,76.0,CI,conscientious-influencer,ENTJ,109.51351351351352,27.464839094159714,6
EMP101774,Arif Anugrah Putra,946556.0,36,PT Lumo Cosmetics Asia,Plant,Supply Planner,Marketing,Operations,HR & Corp Affairs,III,S2,Economics,87.0,45.0,DC,dominant-conscientious,ESFP,109.51351351351352,27.464839094159714,6
EMP101775,Dimas Ginting,186552.0,102,PT Aurora Beauty Indonesia,Distribution,Supply Planner,Operations,Operations,Commercial,III,D3,Psychology,95.0,93.0,CI,conscientious-influencer,INFP,89.0,24.0,7
EMP101776,Dwi Wijaya,174940.0,86,PT Aurora Beauty Indonesia,HQ,Brand Executive,Finance,Sales,HR & Corp Affairs,IV,S2,Economics,38.0,83.0,CS,conscientious-steadiness,ESTP,109.0,36.0,3
EMP101777,Sari Lukman,206027.0,14,PT VASKA Wellness,Distribution,Sales Supervisor,Marketing,Product Dev,Commercial,III,S1,Engineering,33.0,60.0,IS,influencer-steadiness,ENFJ,109.51351351351352,27.464839094159714,10
EMP101778,Dian Wijaya Setiawan,632580.0,58,PT Aurora Beauty Indonesia,Store,HRBP,Finance,Talent Management,Technology,V,D3,Design,42.0,57.0,DC,dominant-conscientious,ISFJ,96.0,23.0,9
EMP101779,Rifqi Kusuma Kusuma,165207.0,8,PT Aurora Beauty Indonesia,Store,HRBP,R&D,Digital Marketing,Technology,IV,D3,Statistics,99.0,61.0,DS,dominant-steadiness,ESFP,121.0,30.0,10
EMP101780,Vania Utama Zulfikar,150888.0,87,PT VASKA Wellness,Distribution,Finance Officer,Finance,Product Dev,Technology,IV,S2,Statistics,90.0,96.0,SD,steadiness-dominant,ENFJ,96.0,30.0,10
EMP101781,Bella Candra Zulfikar,562501.0,62,PT Lumo Cosmetics Asia,HQ,Finance Officer,R&D,Talent Management,Technology,V,S1,Statistics,74.0,53.0,ID,influencer-dominant,ISTP,127.0,17.0,6
EMP101782,Prasetyo Mahardika Herlambang,802264.0,37,PT Mandala Distribution Center,Store,Sales Supervisor,IT,Talent Management,HR & Corp Affairs,IV,SMA,Statistics,32.0,86.0,CI,conscientious-influencer,Unknown,95.0,28.0,1
EMP101783,Nurlita Suharto,487495.0,11,PT Aurora Beauty Indonesia,Store,HRBP,R&D,Talent Management,Commercial,IV,S2,Engineering,63.0,58.0,SD,steadiness-dominant,ISTJ,132.0,37.0,3
EMP101784,Dwi Indrawan,969922.0,42,PT VASKA Wellness,Plant,Sales Supervisor,Finance,Operations,Commercial,IV,S2,Psychology,37.0,55.0,DC,dominant-conscientious,ESTJ,88.0,27.0,1
EMP101785,Wulan Qolbi Yulianto,722667.0,51,PT Lumo Cosmetics Asia,Plant,Supply Planner,Operations,Product Dev,HR & Corp Affairs,IV,D3,Economics,97.0,66.0,SC,steadiness-conscientious,ESTP,120.0,31.0,1
EMP101786,Citra Mahardika Halim,231236.0,48,PT Mandala Distribution Center,HQ,Data Analyst,Operations,Product Dev,Commercial,V,D3,Design,99.0,70.0,SI,steadiness-influencer,ENTP,109.51351351351352,25.0,4
EMP101787,Zaki Subekti,691605.0,37,PT Aurora Beauty Indonesia,Plant,Finance Officer,Operations,Sales,Technology,IV,S2,Economics,99.0,80.0,SD,steadiness-dominant,ENTJ,135.0,21.0,4
EMP101788,Valdo Qolbi Utami,973879.0,56,PT Mandala Distribution Center,HQ,Brand Executive,IT,Digital Marketing,HR & Corp Affairs,V,S1,Business,66.0,97.0,CD,conscientious-dominant,INTP,120.0,31.0,6
EMP101789,Oktavia Siregar,822964.0,42,PT Aurora Beauty Indonesia,Store,Finance Officer,IT,Operations,HR & Corp Affairs,IV,S2,Psychology,97.0,54.0,DI,dominant-influencer,ESTJ,127.0,31.0,2
EMP101790,Valdo Suharto,201995.0,46,PT VASKA Wellness,Plant,Supply Planner,Marketing,Operations,Technology,IV,SMA,Psychology,25.0,61.0,DI,dominant-influencer,INTJ,109.51351351351352,27.464839094159714,8
EMP101791,Luthfi Salsabila,342023.0,24,PT Lumo Cosmetics Asia,HQ,Sales Supervisor,R&D,Digital Marketing,Commercial,V,D3,Statistics,47.0,46.0,DC,dominant-conscientious,ISFJ,97.0,25.0,9
